Code	Region	Country	variable	value	region
408	East Asia	Democratic People's Republic of Korea	1961	3.82578	East Asia
392	East Asia	Japan	1961	9.21344	East Asia
410	East Asia	Korea	1961	5.05258	East Asia
9002	East Asia	Taiwan	1961	4.8928	East Asia
116	South and South-East Asia	Cambodia	1961	4.76047	South and South-East Asia
418	South and South-East Asia	Lao People's Democratic Republic	1961	1.58188	South and South-East Asia
458	South and South-East Asia	Malaysia	1961	3.28447	South and South-East Asia
104	South and South-East Asia	Myanmar	1961	1.21433	South and South-East Asia
608	South and South-East Asia	Philippines	1961	4.58376	South and South-East Asia
702	South and South-East Asia	Singapore	1961	4.26795	South and South-East Asia
764	South and South-East Asia	Thailand	1961	2.71223	South and South-East Asia
704	South and South-East Asia	Viet Nam	1961	3.36792	South and South-East Asia
196	MENA	Cyprus	1961	5.30789	#N/A
368	MENA	Iraq	1961	0.408712	MENA
376	MENA	Israel	1961	7.22325	MENA
400	MENA	Jordan	1961	2.44522	MENA
422	MENA	Lebanon	1961	3.54292	MENA
275	MENA	Palestinian Authority	1961	4.18479	MENA
682	MENA	Saudi Arabia	1961	3.04494	MENA
760	MENA	Syrian Arab Republic	1961	1.78299	MENA
792	MENA	Turkey	1961	2.17015	MENA
12	MENA	Algeria	1961	1.19351	MENA
818	MENA	Egypt	1961	1.03271	MENA
434	MENA	Libya	1961	0.738985	MENA
504	MENA	Morocco	1961	0.628321	MENA
788	MENA	Tunisia	1961	0.959304	MENA
204	Sub-Saharan Africa	Benin	1961	0.411693	Sub-Saharan Africa
854	Sub-Saharan Africa	Burkina Faso	1961	0.0410722	Sub-Saharan Africa
384	Sub-Saharan Africa	Cote d'Ivoire	1961	0.259241	Sub-Saharan Africa
270	Sub-Saharan Africa	Gambia	1961	0.490521	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1961	1.91112	Sub-Saharan Africa
324	Sub-Saharan Africa	Guinea	1961	0.235922	Sub-Saharan Africa
430	Sub-Saharan Africa	Liberia	1961	0.776562	Sub-Saharan Africa
466	Sub-Saharan Africa	Mali	1961	0.205496	Sub-Saharan Africa
478	Sub-Saharan Africa	Mauritania	1961	1.567	Sub-Saharan Africa
562	Sub-Saharan Africa	Niger	1961	0.0390205	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1961	1.08613	Sub-Saharan Africa
686	Sub-Saharan Africa	Senegal	1961	0.362121	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1961	0.814289	Sub-Saharan Africa
768	Sub-Saharan Africa	Togo	1961	0.41017	Sub-Saharan Africa
24	Sub-Saharan Africa	Angola	1961	0.11149	Sub-Saharan Africa
120	Sub-Saharan Africa	Cameroon	1961	1.3277	Sub-Saharan Africa
140	Sub-Saharan Africa	Central African Republic	1961	0.497556	Sub-Saharan Africa
148	Sub-Saharan Africa	Chad	1961	0.304331	Sub-Saharan Africa
178	Sub-Saharan Africa	Congo	1961	1.25493	Sub-Saharan Africa
180	Sub-Saharan Africa	Democratic Republic of the Congo	1961	0.830681	Sub-Saharan Africa
266	Sub-Saharan Africa	Gabon	1961	1.88218	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1961	1.36455	Sub-Saharan Africa
426	Sub-Saharan Africa	Lesotho	1961	2.641	Sub-Saharan Africa
516	Sub-Saharan Africa	Namibia	1961	3.25073	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1961	4.41942	Sub-Saharan Africa
748	Sub-Saharan Africa	Swaziland	1961	1.8	Sub-Saharan Africa
108	Sub-Saharan Africa	Burundi	1961	0.674997	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1961	1.90911	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1961	1.41256	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1961	1.7267	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1961	3.0486	Sub-Saharan Africa
508	Sub-Saharan Africa	Mozambique	1961	0.514149	Sub-Saharan Africa
646	Sub-Saharan Africa	Rwanda	1961	0.689294	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1961	8.78692	Sub-Saharan Africa
706	Sub-Saharan Africa	Somalia	1961	0.192949	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1961	1.27434	Sub-Saharan Africa
834	Sub-Saharan Africa	United Republic of Tanzania	1961	2.0094	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1961	3.02206	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1961	3.62548	Sub-Saharan Africa
40	Western Europe	Austria	1962	8.10821	Western Europe
56	Western Europe	Belgium	1962	7.28429	Western Europe
250	Western Europe	France	1962	6.78394	Western Europe
276	Western Europe	Germany	1962	9.40659	Western Europe
528	Western Europe	Netherlands	1962	8.26191	Western Europe
756	Western Europe	Switzerland	1962	10.7587	Western Europe
208	Western Europe	Denmark	1962	8.54279	Western Europe
246	Western Europe	Finland	1962	6.96887	Western Europe
352	Western Europe	Iceland	1962	6.03221	#N/A
372	Western Europe	Ireland	1962	7.24002	Western Europe
578	Western Europe	Norway	1962	8.90807	Western Europe
752	Western Europe	Sweden	1962	8.59664	Western Europe
826	Western Europe	United Kingdom	1962	8.93579	Western Europe
300	Western Europe	Greece	1962	5.85973	Western Europe
380	Western Europe	Italy	1962	5.77223	Western Europe
620	Western Europe	Portugal	1962	3.15954	Western Europe
724	Western Europe	Spain	1962	5.68356	Western Europe
100	Eastern Europe	Bulgaria	1962	7.16622	Eastern Europe
348	Eastern Europe	Hungary	1962	7.57854	Eastern Europe
616	Eastern Europe	Poland	1962	4.52717	Eastern Europe
642	Eastern Europe	Romania	1962	6.8622	Eastern Europe
124	Western Offshoots	Canada	1962	9.03994	Western Offshoots
840	Western Offshoots	United States of America	1962	9.78373	Western Offshoots
52	Latin America and Caribbean	Barbados	1962	6.70432	#N/A
192	Latin America and Caribbean	Cuba	1962	3.57962	Latin America and Caribean
214	Latin America and Caribbean	Dominican Republic	1962	2.81553	Latin America and Caribean
332	Latin America and Caribbean	Haiti	1962	1.17665	Latin America and Caribbean
388	Latin America and Caribbean	Jamaica	1962	4.95077	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1962	6.04909	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1962	6.51061	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1962	3.55247	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1962	2.09856	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1962	1.77125	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1962	2.36961	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1962	4.08982	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1962	2.25996	Latin America and Caribean
591	Latin America and Caribbean	Panama	1962	4.80107	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1962	5.9501	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1962	3.58449	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1962	3.17091	Latin America and Caribean
152	Latin America and Caribbean	Chile	1962	5.83115	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1962	3.8994	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1962	4.46885	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1962	5.02345	#N/A
600	Latin America and Caribbean	Paraguay	1962	4.16454	Latin America and Caribean
604	Latin America and Caribbean	Peru	1962	4.35826	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1962	5.21833	Latin America and Caribean
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1962	3.4281	Latin America and Caribean
36	Western Offshoots	Australia	1962	9.77855	Western Offshoots
554	Western Offshoots	New Zealand	1962	8.68243	Western Offshoots
242	South and South-East Asia	Fiji	1962	4.1731	#N/A
4	South and South-East Asia	Afghanistan	1962	0.371964	South and South-East Asia
50	South and South-East Asia	Bangladesh	1962	2.045	South and South-East Asia
356	South and South-East Asia	India	1962	1.3175	South and South-East Asia
364	MENA	Iran (Islamic Republic of)	1962	0.705333	MENA
524	South and South-East Asia	Nepal	1962	0.259838	South and South-East Asia
586	South and South-East Asia	Pakistan	1962	1.18314	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1962	4.14936	South and South-East Asia
156	East Asia	China	1962	3.43728	East Asia
408	East Asia	Democratic People's Republic of Korea	1962	4.06301	East Asia
392	East Asia	Japan	1962	9.3281	East Asia
410	East Asia	Korea	1962	5.21417	East Asia
9002	East Asia	Taiwan	1962	4.97891	East Asia
116	South and South-East Asia	Cambodia	1962	4.79966	South and South-East Asia
418	South and South-East Asia	Lao People's Democratic Republic	1962	1.64997	South and South-East Asia
458	South and South-East Asia	Malaysia	1962	3.43222	South and South-East Asia
104	South and South-East Asia	Myanmar	1962	1.26751	South and South-East Asia
608	South and South-East Asia	Philippines	1962	4.64518	South and South-East Asia
702	South and South-East Asia	Singapore	1962	4.42351	South and South-East Asia
764	South and South-East Asia	Thailand	1962	2.79921	South and South-East Asia
704	South and South-East Asia	Viet Nam	1962	3.57416	South and South-East Asia
196	MENA	Cyprus	1962	5.36148	#N/A
368	MENA	Iraq	1962	0.485608	MENA
376	MENA	Israel	1962	7.31679	MENA
400	MENA	Jordan	1962	2.48523	MENA
422	MENA	Lebanon	1962	3.68438	MENA
275	MENA	Palestinian Authority	1962	4.31584	MENA
682	MENA	Saudi Arabia	1962	3.09557	MENA
760	MENA	Syrian Arab Republic	1962	1.80874	MENA
792	MENA	Turkey	1962	2.24204	MENA
12	MENA	Algeria	1962	1.20282	MENA
818	MENA	Egypt	1962	1.03995	MENA
434	MENA	Libya	1962	0.804131	MENA
504	MENA	Morocco	1962	0.64543	MENA
788	MENA	Tunisia	1962	0.985067	MENA
204	Sub-Saharan Africa	Benin	1962	0.410133	Sub-Saharan Africa
854	Sub-Saharan Africa	Burkina Faso	1962	0.0324517	Sub-Saharan Africa
384	Sub-Saharan Africa	Cote d'Ivoire	1962	0.249812	Sub-Saharan Africa
270	Sub-Saharan Africa	Gambia	1962	0.496128	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1962	1.99525	Sub-Saharan Africa
324	Sub-Saharan Africa	Guinea	1962	0.252688	Sub-Saharan Africa
430	Sub-Saharan Africa	Liberia	1962	0.825652	Sub-Saharan Africa
466	Sub-Saharan Africa	Mali	1962	0.199012	Sub-Saharan Africa
478	Sub-Saharan Africa	Mauritania	1962	1.59153	Sub-Saharan Africa
562	Sub-Saharan Africa	Niger	1962	0.045921	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1962	1.11533	Sub-Saharan Africa
686	Sub-Saharan Africa	Senegal	1962	0.396097	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1962	0.83418	Sub-Saharan Africa
768	Sub-Saharan Africa	Togo	1962	0.41671	Sub-Saharan Africa
24	Sub-Saharan Africa	Angola	1962	0.11387	Sub-Saharan Africa
120	Sub-Saharan Africa	Cameroon	1962	1.3397	Sub-Saharan Africa
140	Sub-Saharan Africa	Central African Republic	1962	0.496913	Sub-Saharan Africa
148	Sub-Saharan Africa	Chad	1962	0.359514	Sub-Saharan Africa
178	Sub-Saharan Africa	Congo	1962	1.34495	Sub-Saharan Africa
180	Sub-Saharan Africa	Democratic Republic of the Congo	1962	0.85285	Sub-Saharan Africa
266	Sub-Saharan Africa	Gabon	1962	1.87961	Sub-Saharan Africa
72	Sub-Saharan Africa	Botswana	1962	1.40336	Sub-Saharan Africa
426	Sub-Saharan Africa	Lesotho	1962	2.684	Sub-Saharan Africa
516	Sub-Saharan Africa	Namibia	1962	3.36788	Sub-Saharan Africa
710	Sub-Saharan Africa	South Africa	1962	4.47317	Sub-Saharan Africa
748	Sub-Saharan Africa	Swaziland	1962	1.87	Sub-Saharan Africa
108	Sub-Saharan Africa	Burundi	1962	0.654821	Sub-Saharan Africa
404	Sub-Saharan Africa	Kenya	1962	2.00479	Sub-Saharan Africa
450	Sub-Saharan Africa	Madagascar	1962	1.3923	Sub-Saharan Africa
454	Sub-Saharan Africa	Malawi	1962	1.75662	Sub-Saharan Africa
480	Sub-Saharan Africa	Mauritius	1962	3.12984	Sub-Saharan Africa
508	Sub-Saharan Africa	Mozambique	1962	0.564678	Sub-Saharan Africa
646	Sub-Saharan Africa	Rwanda	1962	0.698212	Sub-Saharan Africa
690	Sub-Saharan Africa	Seychelles	1962	8.91811	Sub-Saharan Africa
706	Sub-Saharan Africa	Somalia	1962	0.193391	Sub-Saharan Africa
800	Sub-Saharan Africa	Uganda	1962	1.35489	Sub-Saharan Africa
834	Sub-Saharan Africa	United Republic of Tanzania	1962	1.99898	Sub-Saharan Africa
894	Sub-Saharan Africa	Zambia	1962	3.11266	Sub-Saharan Africa
716	Sub-Saharan Africa	Zimbabwe	1962	3.73043	Sub-Saharan Africa
40	Western Europe	Austria	1963	8.21068	Western Europe
56	Western Europe	Belgium	1963	7.37794	Western Europe
250	Western Europe	France	1963	6.8775	Western Europe
276	Western Europe	Germany	1963	9.56573	Western Europe
528	Western Europe	Netherlands	1963	8.33488	Western Europe
756	Western Europe	Switzerland	1963	10.8548	Western Europe
208	Western Europe	Denmark	1963	8.61886	Western Europe
246	Western Europe	Finland	1963	7.02298	Western Europe
352	Western Europe	Iceland	1963	6.11405	#N/A
372	Western Europe	Ireland	1963	7.29558	Western Europe
578	Western Europe	Norway	1963	9.02809	Western Europe
752	Western Europe	Sweden	1963	8.70891	Western Europe
826	Western Europe	United Kingdom	1963	9.04373	Western Europe
300	Western Europe	Greece	1963	5.91066	Western Europe
380	Western Europe	Italy	1963	5.85098	Western Europe
620	Western Europe	Portugal	1963	3.22921	Western Europe
724	Western Europe	Spain	1963	5.74591	Western Europe
100	Eastern Europe	Bulgaria	1963	7.25378	Eastern Europe
348	Eastern Europe	Hungary	1963	7.66336	Eastern Europe
616	Eastern Europe	Poland	1963	4.67119	Eastern Europe
642	Eastern Europe	Romania	1963	6.8883	Eastern Europe
124	Western Offshoots	Canada	1963	9.14106	Western Offshoots
840	Western Offshoots	United States of America	1963	9.86326	Western Offshoots
52	Latin America and Caribbean	Barbados	1963	6.79936	#N/A
192	Latin America and Caribbean	Cuba	1963	3.62206	Latin America and Caribean
214	Latin America and Caribbean	Dominican Republic	1963	2.95694	Latin America and Caribean
332	Latin America and Caribbean	Haiti	1963	1.20244	Latin America and Caribbean
388	Latin America and Caribbean	Jamaica	1963	5.06195	Latin America and Caribean
630	Latin America and Caribbean	Puerto Rico	1963	6.19538	Latin America and Caribean
780	Latin America and Caribbean	Trinidad and Tobago	1963	6.50634	Latin America and Caribean
188	Latin America and Caribbean	Costa Rica	1963	3.6224	Latin America and Caribean
222	Latin America and Caribbean	El Salvador	1963	2.15832	Latin America and Caribean
320	Latin America and Caribbean	Guatemala	1963	1.797	Latin America and Caribean
340	Latin America and Caribbean	Honduras	1963	2.58655	Latin America and Caribean
484	Latin America and Caribbean	Mexico	1963	4.17566	Latin America and Caribean
558	Latin America and Caribbean	Nicaragua	1963	2.26655	Latin America and Caribean
591	Latin America and Caribbean	Panama	1963	4.87227	Latin America and Caribean
32	Latin America and Caribbean	Argentina	1963	5.98179	Latin America and Caribean
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1963	3.71662	Latin America and Caribean
76	Latin America and Caribbean	Brazil	1963	3.23282	Latin America and Caribean
152	Latin America and Caribbean	Chile	1963	5.95686	Latin America and Caribean
170	Latin America and Caribbean	Colombia	1963	3.947	Latin America and Caribean
218	Latin America and Caribbean	Ecuador	1963	4.54394	Latin America and Caribean
328	Latin America and Caribbean	Guyana	1963	5.02336	#N/A
600	Latin America and Caribbean	Paraguay	1963	4.22449	Latin America and Caribean
604	Latin America and Caribbean	Peru	1963	4.43224	Latin America and Caribean
858	Latin America and Caribbean	Uruguay	1963	5.26818	Latin America and Caribean
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1963	3.68234	Latin America and Caribean
36	Western Offshoots	Australia	1963	9.90905	Western Offshoots
554	Western Offshoots	New Zealand	1963	8.69553	Western Offshoots
242	South and South-East Asia	Fiji	1963	4.2652	#N/A
4	South and South-East Asia	Afghanistan	1963	0.401426	South and South-East Asia
50	South and South-East Asia	Bangladesh	1963	2.08069	South and South-East Asia
356	South and South-East Asia	India	1963	1.3937	South and South-East Asia
364	MENA	Iran (Islamic Republic of)	1963	0.725707	MENA
524	South and South-East Asia	Nepal	1963	0.255546	South and South-East Asia
586	South and South-East Asia	Pakistan	1963	1.21619	South and South-East Asia
144	South and South-East Asia	Sri Lanka	1963	4.35843	South and South-East Asia
156	East Asia	China	1963	3.72837	East Asia
408	East Asia	Democratic People's Republic of Korea	1963	4.30553	East Asia
392	East Asia	Japan	1963	9.43952	East Asia
410	East Asia	Korea	1963	5.36207	East Asia
9002	East Asia	Taiwan	1963	5.07846	East Asia
116	South and South-East Asia	Cambodia	1963	4.83644	South and South-East Asia
418	South and South-East Asia	Lao People's Democratic Republic	1963	1.71162	South and South-East Asia
458	South and South-East Asia	Malaysia	1963	3.57653	South and South-East Asia
104	South and South-East Asia	Myanmar	1963	1.31825	South and South-East Asia
608	South and South-East Asia	Philippines	1963	4.71248	South and South-East Asia
702	South and South-East Asia	Singapore	1963	4.58148	South and South-East Asia
764	South and South-East Asia	Thailand	1963	2.87905	South and South-East Asia
704	South and South-East Asia	Viet Nam	1963	3.75816	South and South-East Asia
196	MENA	Cyprus	1963	5.41092	#N/A
368	MENA	Iraq	1963	0.569138	MENA
376	MENA	Israel	1963	7.42084	MENA
400	MENA	Jordan	1963	2.53915	MENA
422	MENA	Lebanon	1963	3.73045	MENA
275	MENA	Palestinian Authority	1963	4.47059	MENA
682	MENA	Saudi Arabia	1963	3.14041	MENA
760	MENA	Syrian Arab Republic	1963	1.84686	MENA
792	MENA	Turkey	1963	2.3152	MENA
12	MENA	Algeria	1963	1.20671	MENA
818	MENA	Egypt	1963	1.0624	MENA
434	MENA	Libya	1963	0.87062	MENA
504	MENA	Morocco	1963	0.670496	MENA
788	MENA	Tunisia	1963	1.01998	MENA
204	Sub-Saharan Africa	Benin	1963	0.409674	Sub-Saharan Africa
854	Sub-Saharan Africa	Burkina Faso	1963	0.0272265	Sub-Saharan Africa
384	Sub-Saharan Africa	Cote d'Ivoire	1963	0.255296	Sub-Saharan Africa
270	Sub-Saharan Africa	Gambia	1963	0.501185	Sub-Saharan Africa
288	Sub-Saharan Africa	Ghana	1963	2.09869	Sub-Saharan Africa
324	Sub-Saharan Africa	Guinea	1963	0.329435	Sub-Saharan Africa
430	Sub-Saharan Africa	Liberia	1963	0.87502	Sub-Saharan Africa
466	Sub-Saharan Africa	Mali	1963	0.193854	Sub-Saharan Africa
478	Sub-Saharan Africa	Mauritania	1963	1.60887	Sub-Saharan Africa
562	Sub-Saharan Africa	Niger	1963	0.0540126	Sub-Saharan Africa
566	Sub-Saharan Africa	Nigeria	1963	1.13979	Sub-Saharan Africa
686	Sub-Saharan Africa	Senegal	1963	0.435737	Sub-Saharan Africa
694	Sub-Saharan Africa	Sierra Leone	1963	0.855868	Sub-Saharan Africa
768	Sub-Saharan Africa	Togo	1963	0.432357	Sub-Saharan Africa
24	Sub-Saharan Africa	Angola	1963	0.118544	Sub-Saharan Africa
120	Sub-Saharan Africa	Cameroon	1963	1.35669	Sub-Saharan Africa
